Data,qtd_focos,media_dias_sem_chuva,media_precipitacao,media_risco_fogo,media_frp,Mes,DiaSemana,Estacao_Seca,lag_1,lag_2
2020-12-13,9,1.8888888888888888,0.13333333333333336,0.125,11.411111111111111,12,6,0,8.0,1.0
2020-12-14,5,3.0,14.6,0.0,1.64,12,0,0,9.0,8.0
2020-12-15,5,2.2,4.6,0.3,7.74,12,1,0,5.0,9.0
2020-12-16,11,0.36363636363636365,0.4090909090909091,0.1111111111111111,3.5181818181818185,12,2,0,5.0,5.0
2020-12-17,61,1.098360655737705,0.219672131147541,0.2918032786885246,9.985000000000001,12,3,0,11.0,5.0
2020-12-18,23,0.9130434782608695,6.395652173913043,0.026086956521739136,5.130434782608695,12,4,0,61.0,11.0
2020-12-19,20,0.0,0.345,0.255,6.542105263157895,12,5,0,23.0,61.0
2020-12-20,40,1.45,0.36500000000000005,0.2421052631578947,4.445714285714286,12,6,0,20.0,23.0
2020-12-21,3,1.6666666666666667,6.566666666666666,0.06666666666666667,1.5333333333333334,12,0,0,40.0,20.0
2020-12-25,3,2.0,2.8666666666666667,0.0,4.433333333333334,12,4,0,3.0,40.0
2020-12-28,1,0.0,0.0,0.0,1.6,12,0,0,3.0,3.0
2020-12-29,15,0.0,5.54,0.008333333333333333,4.7733333333333325,12,1,0,1.0,3.0
2020-12-31,8,1.5,2.4000000000000004,0.1375,5.5,12,3,0,15.0,1.0
2021-01-01,1,2.0,8.8,0.1,10.2,1,4,0,8.0,15.0
2021-01-02,13,0.6153846153846154,1.9076923076923076,0.2692307692307692,6.1461538461538465,1,5,0,1.0,8.0
2021-01-07,1,0.0,5.6,0.0,12.5,1,3,0,13.0,1.0
2021-01-08,1,0.0,6.7,0.0,10.0,1,4,0,1.0,13.0
2021-01-09,11,0.6363636363636364,0.6272727272727272,0.04,6.927272727272728,1,5,0,1.0,1.0
2021-01-10,17,0.5294117647058824,2.3000000000000003,0.03333333333333333,11.166666666666666,1,6,0,11.0,1.0
2021-01-11,1,0.0,0.2,0.0,6.5,1,0,0,17.0,11.0
2021-01-12,19,0.9473684210526315,2.1473684210526316,0.12222222222222223,13.613333333333333,1,1,0,1.0,17.0
2021-02-01,4,0.25,2.725,0.0,0.9,2,0,0,2.0,3.0
2021-02-03,3,0.0,9.466666666666667,0.0,5.566666666666666,2,2,0,2.0,4.0
2021-02-04,1,0.0,5.1,0.0,2.5,2,3,0,3.0,2.0
2021-02-16,2,0.0,21.549999999999997,0.0,3.3,2,1,0,1.0,3.0
2021-02-18,4,0.0,0.2,0.0,1.375,2,3,0,2.0,1.0
2021-02-22,2,0.0,0.75,0.0,5.4,2,0,0,4.0,2.0
2021-02-23,2,0.0,1.2,0.0,1.4,2,1,0,2.0,4.0
2021-02-24,2,0.0,0.6,0.0,11.149999999999999,2,2,0,2.0,2.0
2021-02-26,25,0.0,0.23600000000000002,0.0,2.2,2,4,0,2.0,2.0
2021-03-05,3,0.0,2.9333333333333336,0.1,6.966666666666666,3,4,0,1.0,25.0
2021-03-06,4,0.0,4.225,0.0,4.2,3,5,0,3.0,1.0
2021-03-07,2,0.0,5.800000000000001,0.0,4.65,3,6,0,4.0,3.0
2021-03-10,1,0.0,0.3,0.1,2.7,3,2,0,2.0,4.0
2021-03-11,5,0.4,1.8399999999999999,0.06,11.26,3,3,0,1.0,2.0
2021-03-13,1,0.0,3.3,0.0,5.9,3,5,0,5.0,1.0
2021-03-16,3,0.3333333333333333,1.4666666666666668,0.0,5.2,3,1,0,1.0,1.0
2021-03-17,5,0.2,4.5,0.06,12.98,3,2,0,3.0,1.0
2021-03-26,1,0.0,0.0,0.0,4.5,3,4,0,5.0,3.0
2021-04-01,9,0.2222222222222222,1.911111111111111,0.05,12.779999999999998,4,3,0,1.0,1.0
2021-04-02,6,0.6666666666666666,1.3333333333333333,0.0,2.4499999999999997,4,4,0,9.0,1.0
2021-04-04,2,0.0,4.35,0.0,4.55,4,6,0,6.0,9.0
2021-04-08,4,0.0,2.675,0.0,7.05,4,3,0,2.0,6.0
2021-04-13,2,0.0,6.45,0.0,13.9,4,1,0,1.0,4.0
2021-04-16,9,0.0,3.7222222222222223,0.0,3.1999999999999997,4,4,0,2.0,1.0
2021-04-17,3,0.6666666666666666,1.0999999999999999,0.05,13.866666666666667,4,5,0,9.0,2.0
2021-04-24,4,1.5,5.5,0.0,3.1750000000000003,4,5,0,3.0,9.0
2021-04-28,3,2.0,0.5,0.10000000000000002,0.9333333333333332,4,2,0,4.0,3.0
2021-04-29,1,3.0,0.8,0.1,8.1,4,3,0,3.0,4.0
2021-04-30,3,0.0,0.0,0.13333333333333333,1.5666666666666667,4,4,0,1.0,3.0
2021-05-01,2,3.0,0.05,0.55,3.2,5,5,0,3.0,1.0
2021-05-02,2,4.0,8.3,0.0,1.2999999999999998,5,6,0,2.0,3.0
2021-05-03,3,0.6666666666666666,1.866666666666667,0.0,9.833333333333334,5,0,0,2.0,2.0
2021-05-05,2,1.0,0.6,0.2,1.35,5,2,0,3.0,2.0
2021-05-06,1,1.0,0.7,0.0,8.4,5,3,0,2.0,3.0
2021-05-10,1,2.0,1.3,0.2,0.4,5,0,0,1.0,2.0
2021-05-11,2,5.0,1.05,0.1,2.45,5,1,0,1.0,1.0
2021-05-12,8,3.875,0.44999999999999996,0.7125,3.8125,5,2,0,2.0,1.0
2021-05-14,1,0.0,0.1,0.0,0.2,5,4,0,8.0,2.0
2021-05-15,5,2.0,0.2,0.45999999999999996,11.280000000000001,5,5,0,1.0,8.0
2021-05-16,10,1.5,2.43,0.0,5.5600000000000005,5,6,0,5.0,1.0
2021-05-18,12,1.25,0.09999999999999999,0.45,12.816666666666668,5,1,0,10.0,5.0
2021-05-19,8,2.5,0.0,0.875,1.8,5,2,0,12.0,10.0
2021-05-20,18,3.111111111111111,0.4388888888888889,0.6722222222222222,8.03888888888889,5,3,0,8.0,12.0
2021-05-21,8,1.875,1.1875,0.65,3.0,5,4,0,18.0,8.0
2021-05-22,2,1.0,3.7,0.6,4.6,5,5,0,8.0,18.0
2021-05-27,13,3.0,0.015384615384615385,0.3384615384615385,7.061538461538461,5,3,0,2.0,8.0
2021-05-28,15,4.0,0.02666666666666667,0.72,7.714285714285714,5,4,0,13.0,2.0
2021-05-29,21,4.095238095238095,1.3904761904761904,0.8454545454545456,3.15,5,5,0,15.0,13.0
2021-05-30,5,5.4,1.36,0.5199999999999999,9.0,5,6,0,21.0,15.0
2021-05-31,9,0.6666666666666666,0.1111111111111111,0.625,5.911111111111111,5,0,0,5.0,21.0
2021-06-01,9,3.111111111111111,0.1111111111111111,0.7999999999999999,1.4,6,1,0,9.0,5.0
2021-06-02,14,5.857142857142857,0.0,0.8076923076923077,8.878571428571428,6,2,0,9.0,9.0
2021-06-03,17,6.294117647058823,0.0,0.71875,8.71875,6,3,0,14.0,9.0
2021-06-04,3,3.6666666666666665,0.7000000000000001,0.7000000000000001,5.25,6,4,0,17.0,14.0
2021-06-05,3,2.3333333333333335,1.1666666666666667,0.39999999999999997,4.133333333333333,6,5,0,3.0,17.0
2021-06-06,7,1.1428571428571428,1.4142857142857141,0.7571428571428571,5.228571428571429,6,6,0,3.0,3.0
2021-06-07,7,0.0,0.8,0.24285714285714285,6.719999999999999,6,0,0,7.0,3.0
2021-06-08,10,0.0,1.78,0.75,5.5600000000000005,6,1,0,7.0,7.0
2021-06-09,6,0.8333333333333334,0.16666666666666666,0.8,14.533333333333333,6,2,0,10.0,7.0
2021-06-10,18,2.0,0.0,0.6235294117647059,12.683333333333332,6,3,0,6.0,10.0
2021-06-11,3,3.0,0.0,0.9,1.3333333333333333,6,4,0,18.0,6.0
2021-06-13,4,5.0,0.0,0.675,4.55,6,6,0,3.0,18.0
2021-06-14,14,6.071428571428571,0.0,0.7999999999999999,21.772727272727273,6,0,0,4.0,3.0
2021-06-15,55,6.781818181818182,0.05454545454545454,0.6963636363636363,7.258139534883721,6,1,0,14.0,4.0
2021-06-16,21,7.380952380952381,0.3047619047619048,0.475,8.8,6,2,0,55.0,14.0
2021-06-17,7,8.142857142857142,13.12857142857143,0.1285714285714286,2.757142857142857,6,3,0,21.0,55.0
2021-06-18,2,5.0,0.4,0.8,6.15,6,4,0,7.0,21.0
2021-06-23,5,15.0,0.0,0.74,12.819999999999999,6,2,0,2.0,7.0
2021-06-24,44,14.295454545454545,0.0,0.7333333333333334,12.616,6,3,0,5.0,2.0
2021-06-25,23,12.565217391304348,0.0,0.6727272727272727,9.530434782608696,6,4,0,44.0,5.0
2021-06-26,32,11.125,0.0,0.646875,7.458620689655173,6,5,0,23.0,44.0
2021-06-27,60,9.2,0.46,0.5516666666666666,15.191304347826087,6,6,0,32.0,23.0
2021-06-28,7,10.571428571428571,0.3,0.45,1.9285714285714286,6,0,0,60.0,32.0
2021-06-30,72,6.916666666666667,0.001388888888888889,0.5757142857142856,8.201923076923077,6,2,0,7.0,60.0
2021-07-01,67,5.164179104477612,0.0,0.5969230769230769,10.805970149253731,7,3,1,72.0,7.0
2021-07-02,83,7.156626506024097,0.0,0.6632911392405063,7.644871794871794,7,4,1,67.0,72.0
2021-07-03,103,8.242718446601941,0.0,0.7811881188118812,10.612987012987013,7,5,1,83.0,67.0
2021-07-04,95,9.978947368421053,0.0,0.7184782608695651,8.258947368421053,7,6,1,103.0,83.0
2021-07-05,49,11.877551020408163,0.004081632653061225,0.7591836734693879,6.131578947368421,7,0,1,95.0,103.0
2021-07-06,128,15.765625,0.0,0.6254098360655738,15.595762711864406,7,1,1,49.0,95.0
2021-07-07,50,14.12,0.0,0.7061224489795919,7.506,7,2,1,128.0,49.0
2021-07-08,44,15.022727272727273,0.0,0.8186046511627908,8.051162790697674,7,3,1,50.0,128.0
2021-07-09,133,14.210526315789474,0.0007518796992481203,0.7192307692307692,14.021505376344086,7,4,1,44.0,50.0
2021-07-10,206,15.849514563106796,0.05,0.7051020408163264,13.17983870967742,7,5,1,133.0,44.0
2021-07-11,145,15.772413793103448,0.01793103448275862,0.70078125,10.030000000000001,7,6,1,206.0,133.0
2021-07-12,56,18.303571428571427,0.0,0.7509803921568627,6.127906976744186,7,0,1,145.0,206.0
2021-07-13,87,18.908045977011493,0.0,0.715,7.982857142857142,7,1,1,56.0,145.0
2021-07-14,85,18.623529411764707,0.0,0.7962025316455696,6.053968253968254,7,2,1,87.0,56.0
2021-07-15,60,17.116666666666667,0.13333333333333333,0.7206896551724138,9.870000000000001,7,3,1,85.0,87.0
2021-07-16,90,18.177777777777777,0.08111111111111112,0.7776470588235294,5.7275362318840575,7,4,1,60.0,85.0
2021-07-17,164,22.682926829268293,0.0,0.8012345679012346,36.052499999999995,7,5,1,90.0,60.0
2021-07-18,149,21.664429530201343,1.1832214765100673,0.5965034965034964,8.465151515151517,7,6,1,164.0,90.0
2021-07-19,107,17.654205607476637,0.694392523364486,0.641904761904762,17.97590361445783,7,0,1,149.0,164.0
2021-07-20,72,14.194444444444445,0.0125,0.7942028985507246,6.733823529411764,7,1,1,107.0,149.0
2021-07-21,108,13.194444444444445,0.0,0.845,7.3919999999999995,7,2,1,72.0,107.0
2021-07-22,129,20.891472868217054,0.0,0.744,14.06543209876543,7,3,1,108.0,72.0
2021-07-23,225,21.955555555555556,0.00488888888888889,0.8045662100456621,9.301,7,4,1,129.0,108.0
2021-07-24,361,26.24376731301939,0.0019390581717451526,0.7957983193277312,44.94871794871795,7,5,1,225.0,129.0
2021-07-25,477,28.80293501048218,0.00041928721174004196,0.8147058823529412,19.88235294117647,7,6,1,361.0,225.0
2021-07-26,321,28.82866043613707,0.002803738317757009,0.8403785488958991,7.296039603960396,7,0,1,477.0,361.0
2021-07-27,121,21.545454545454547,0.0,0.9163793103448276,10.019047619047619,7,1,1,321.0,477.0
2021-07-28,309,23.59223300970874,0.00032362459546925567,0.8581699346405229,31.73861386138614,7,2,1,121.0,321.0
2021-07-29,1835,29.46866485013624,0.0021798365122615805,0.7993273542600897,34.15093457943925,7,3,1,309.0,121.0
2021-07-30,1930,29.67823834196891,0.0,0.7509620384815392,20.64332855093257,7,4,1,1835.0,309.0
2021-07-31,1537,33.407286922576446,0.00019518542615484712,0.7931462140992168,21.514949201741658,7,5,1,1930.0,1835.0
2021-08-01,1793,35.482989403234804,0.008812046848856666,0.8839575181665735,17.313434727503168,8,6,1,1537.0,1930.0
2021-08-02,2718,285.896983075791,0.0,0.9131014063656552,32.612534562211984,8,0,1,1793.0,1537.0
2021-08-03,1400,309.6792857142857,0.0,0.9148201438848922,31.103547671840357,8,1,1,2718.0,1793.0
2021-08-04,1423,313.15460295151087,0.0,0.9158450704225352,48.74028021015762,8,2,1,1400.0,2718.0
2021-08-05,2909,39.068064627019595,0.001615675489859058,0.9030355294929286,26.569568567026195,8,3,1,1423.0,1400.0
2021-08-06,1668,40.39568345323741,0.0,0.9039568345323741,12.992992992992994,8,4,1,2909.0,1423.0
2021-08-07,1588,41.695214105793454,0.0,0.947914032869785,19.359295261239367,8,5,1,1668.0,2909.0
2021-08-08,2049,41.56954612005857,4.880429477794046e-05,0.9759431651151397,19.23915187376726,8,6,1,1588.0,1668.0
2021-08-09,2004,41.97005988023952,0.0007485029940119761,0.9850224663005491,15.210353753235546,8,0,1,2049.0,1588.0
2021-08-10,1295,43.173745173745175,0.024633204633204633,0.9809450038729668,18.895671476137625,8,1,1,2004.0,2049.0
2021-08-11,1324,44.5083081570997,0.13066465256797583,0.9690332326283988,20.07620286085826,8,2,1,1295.0,2004.0
2021-08-12,3293,44.643182508351046,0.001184330397813544,0.9786410725167581,28.394550408719343,8,3,1,1324.0,1295.0
2021-08-13,4412,47.94514959202176,0.0,0.9743932864595147,14.866808252427184,8,4,1,3293.0,1324.0
2021-08-14,1470,48.04761904761905,2.2383673469387757,0.6857726344452008,13.8498820754717,8,5,1,4412.0,3293.0
2021-08-15,1162,15.813253012048193,0.004733218588640275,0.865805340223945,15.359871931696906,8,6,1,1470.0,4412.0
2021-08-16,1396,15.331661891117479,0.8591690544412608,0.8620244077530509,19.789013732833958,8,0,1,1162.0,1470.0
2021-08-17,1741,8.641585295807008,0.12102240091901208,0.8320874065554916,15.414560770156438,8,1,1,1396.0,1162.0
2021-08-18,1956,7.688139059304704,0.3581799591002045,0.8956989247311827,23.9460162601626,8,2,1,1741.0,1396.0
2021-08-19,1840,6.927173913043478,0.0767391304347826,0.9153511159499184,14.12629543696829,8,3,1,1956.0,1741.0
2021-08-20,1684,8.489904988123515,0.27001187648456054,0.9231729055258467,20.206086142322096,8,4,1,1840.0,1956.0
2021-08-21,1545,8.935275080906148,0.9322330097087378,0.8442071197411003,15.086859395532194,8,5,1,1684.0,1840.0
2021-08-22,2020,5.963861386138614,0.03579207920792079,0.9407425742574257,30.91924778761062,8,6,1,1545.0,1684.0
2021-08-23,3229,6.803034995354599,0.015082068751935584,0.9652833694642304,31.94602307225258,8,0,1,2020.0,1545.0
2021-08-24,2439,7.37310373103731,0.018245182451824517,0.9821912187115305,17.412768817204302,8,1,1,3229.0,2020.0
2021-08-25,2659,8.714178262504701,0.2383602858217375,0.9759684091763821,27.95505698005698,8,2,1,2439.0,3229.0
2021-08-26,2678,10.317401045556386,3.02849141150112,0.6901045556385362,24.024606670862177,8,3,1,2659.0,2439.0
2021-08-27,984,10.998983739837398,2.9494918699186994,0.6079429735234216,9.5162109375,8,4,1,2678.0,2659.0
2021-08-28,1536,12.27734375,2.4057942708333333,0.5029431000654022,15.264565587734241,8,5,1,984.0,2678.0
2021-08-29,798,21.348370927318296,7.498245614035088,0.2031328320802005,34.006839186691316,8,6,1,1536.0,984.0
2021-08-30,547,6.19926873857404,3.7111517367458866,0.246455223880597,10.047470817120622,8,0,1,798.0,1536.0
2021-08-31,400,2.6725,6.525,0.21310160427807487,12.111875000000001,8,1,1,547.0,798.0
2021-09-01,316,0.4430379746835443,7.613607594936709,0.2385350318471338,26.676063829787235,9,2,1,400.0,547.0
2021-09-02,461,0.05639913232104121,5.2392624728850326,0.3978308026030369,28.555072463768116,9,3,1,316.0,400.0
2021-09-03,615,0.7609756097560976,0.08276422764227642,0.5594771241830065,13.628482972136222,9,4,1,461.0,316.0
2021-09-04,904,1.8761061946902655,0.36769911504424774,0.5945005611672279,12.321122112211222,9,5,1,615.0,461.0
2021-09-05,1131,1.9469496021220158,9.690981432360743,0.39778172138420587,12.691472868217055,9,6,1,904.0,615.0
2021-09-06,377,2.4615384615384617,11.818037135278514,0.21989389920424404,23.840298507462684,9,0,1,1131.0,904.0
2021-09-07,587,1.919931856899489,2.9340715502555366,0.3339622641509434,21.011048158640225,9,1,1,377.0,1131.0
2021-09-08,2134,0.7403936269915652,0.060543580131208995,0.5094702297233943,58.10872698158527,9,2,1,587.0,377.0
2021-09-09,962,0.8752598752598753,21.325571725571727,0.0171875,5.776682134570765,9,3,1,2134.0,587.0
2021-09-10,15,0.6666666666666666,10.826666666666666,0.06666666666666667,9.993333333333334,9,4,1,962.0,2134.0
2021-09-11,68,0.04411764705882353,2.248529411764706,0.06212121212121212,10.620967741935484,9,5,1,15.0,962.0
2021-09-12,445,1.1640449438202247,0.24044943820224718,0.34684684684684686,28.48050847457627,9,6,1,68.0,15.0
2021-09-13,902,2.0698447893569845,0.11796008869179601,0.5134146341463415,18.429847494553375,9,0,1,445.0,68.0
2021-09-14,1494,3.0133868808567605,0.0,0.3035475234270415,23.749748743718595,9,1,1,902.0,445.0
2021-09-15,790,3.240506329113924,2.6903797468354433,0.25113924050632913,15.623824959481361,9,2,1,1494.0,902.0
2021-09-16,909,1.242024202420242,0.43322332233223326,0.29019823788546256,13.916852146263912,9,3,1,790.0,1494.0
2021-09-17,712,1.601123595505618,1.6995786516853932,0.2933895921237693,16.643664383561642,9,4,1,909.0,790.0
2021-09-18,249,1.4257028112449799,7.776305220883534,0.10682730923694779,18.757004830917875,9,5,1,712.0,909.0
2021-09-19,313,0.4792332268370607,1.3134185303514379,0.13525641025641028,28.437951807228913,9,6,1,249.0,712.0
2021-09-20,985,1.299492385786802,0.45157360406091374,0.22802030456852793,20.002503681885127,9,0,1,313.0,249.0
2021-09-21,878,1.7084282460136675,3.205466970387244,0.20977011494252873,12.940938511326861,9,1,1,985.0,313.0
2021-09-22,891,0.8900112233445566,2.564534231200898,0.21921348314606742,17.044897959183675,9,2,1,878.0,985.0
2021-09-23,237,1.2869198312236287,9.029535864978904,0.08093220338983051,3.716,9,3,1,891.0,878.0
2021-09-24,9,1.7777777777777777,14.844444444444443,0.011111111111111112,1.98,9,4,1,237.0,891.0
2021-09-25,33,0.0,0.4393939393939394,0.1878787878787879,10.696969696969697,9,5,1,9.0,237.0
2021-09-26,300,1.93,0.07333333333333333,0.35366666666666663,27.52654028436019,9,6,1,33.0,9.0
2021-09-27,424,2.186320754716981,4.092216981132076,0.2134433962264151,11.330601092896174,9,0,1,300.0,33.0
2021-09-28,511,2.3424657534246576,0.6892367906066535,0.26149312377210215,21.3841935483871,9,1,1,424.0,300.0
2021-09-29,1285,2.3688715953307393,0.088715953307393,0.35532915360501566,22.33173374613003,9,2,1,511.0,424.0
2021-09-30,698,2.7392550143266474,4.39054441260745,0.28688760806916425,12.38655462184874,9,3,1,1285.0,511.0
2021-10-01,738,2.6395663956639566,3.046612466124661,0.30868385345997285,11.659332023575638,10,4,1,698.0,1285.0
2021-10-02,950,1.4263157894736842,1.7503157894736843,0.3040084388185654,11.345136186770427,10,5,1,738.0,698.0
2021-10-03,1013,1.3524185587364264,0.1581441263573544,0.35133531157270026,13.335218508997428,10,6,1,950.0,738.0
2021-10-04,1285,2.8256809338521403,0.5635797665369651,0.3514018691588785,13.313324538258575,10,0,1,1013.0,950.0
2021-10-05,32,0.0,24.584374999999998,0.0,2.3666666666666667,10,1,1,1285.0,1013.0
2021-10-06,43,1.8837209302325582,2.2488372093023257,0.0,14.17142857142857,10,2,1,32.0,1285.0
2021-10-07,78,1.4230769230769231,1.7871794871794873,0.046153846153846156,8.669565217391305,10,3,1,43.0,32.0
2021-10-08,15,1.1333333333333333,2.8400000000000003,0.0,8.033333333333333,10,4,1,78.0,43.0
2021-10-09,179,1.0670391061452513,1.1346368715083799,0.0,13.531818181818181,10,5,1,15.0,78.0
2021-10-10,599,0.7479131886477463,0.001335559265442404,0.004006677796327212,24.876605504587154,10,6,1,179.0,15.0
2021-10-11,1037,2.284474445515911,0.018804243008678882,0.01793635486981678,40.378224687933425,10,0,1,599.0,179.0
2021-10-12,922,2.443600867678959,6.367678958785249,0.024021739130434785,16.188696808510638,10,1,1,1037.0,599.0
2021-10-13,167,2.562874251497006,9.736526946107784,0.011333333333333334,26.27638888888889,10,2,1,922.0,1037.0
2021-10-14,505,0.998019801980198,0.39683168316831685,0.03306930693069307,15.156495468277946,10,3,1,167.0,922.0
2021-10-15,533,1.5365853658536586,2.304315196998124,0.024339622641509434,15.951604938271604,10,4,1,505.0,167.0
2021-10-16,125,1.568,12.7608,0.0008130081300813008,5.952688172043011,10,5,1,533.0,505.0
2021-10-18,2,1.0,1.75,0.0,17.1,10,0,1,125.0,533.0
2021-10-19,25,0.8,4.328,0.012000000000000002,14.731818181818182,10,1,1,2.0,125.0
2021-10-20,14,0.21428571428571427,5.957142857142857,0.0,7.314285714285715,10,2,1,25.0,2.0
2021-10-21,21,0.19047619047619047,1.1904761904761905,0.023809523809523808,6.533333333333332,10,3,1,14.0,25.0
2021-10-22,80,0.2,6.5375,0.030000000000000006,13.308695652173913,10,4,1,21.0,14.0
2021-10-23,166,0.25301204819277107,2.0542168674698793,0.035542168674698796,19.74736842105263,10,5,1,80.0,21.0
2021-10-24,355,0.8338028169014085,0.6873239436619718,0.06704225352112676,16.2464,10,6,1,166.0,80.0
2021-10-27,43,1.7674418604651163,0.2186046511627907,0.13658536585365855,5.176470588235294,10,2,1,355.0,166.0
2021-10-28,18,0.2777777777777778,4.183333333333334,0.03529411764705882,6.577777777777778,10,3,1,43.0,355.0
2021-10-29,46,0.391304347826087,0.09347826086956522,0.08478260869565218,7.403571428571428,10,4,1,18.0,43.0
2021-10-30,212,2.160377358490566,0.09292452830188679,0.10330188679245284,14.751832460732984,10,5,1,46.0,18.0
2021-10-31,531,2.7532956685499057,1.7621468926553674,0.13193916349809887,17.31805869074492,10,6,1,212.0,46.0
2021-11-01,112,2.857142857142857,3.1964285714285716,0.06666666666666667,11.248837209302325,11,0,0,531.0,212.0
2021-11-02,87,2.942528735632184,20.4632183908046,0.0011494252873563218,12.608928571428573,11,1,0,112.0,531.0
2021-11-03,7,1.4285714285714286,4.814285714285715,0.0,7.128571428571428,11,2,0,87.0,112.0
2021-11-04,21,0.9047619047619048,1.0142857142857142,0.0,9.233333333333334,11,3,0,7.0,87.0
2021-11-05,10,0.5,6.04,0.0,5.16,11,4,0,21.0,7.0
2021-11-07,1,2.0,3.9,0.0,10.9,11,6,0,10.0,21.0
2021-11-09,22,0.9090909090909091,3.7318181818181815,0.16363636363636364,9.986363636363636,11,1,0,1.0,10.0
2021-11-10,11,1.2727272727272727,1.2,0.13636363636363635,6.75,11,2,0,22.0,1.0
2021-11-11,52,1.6153846153846154,4.359615384615385,0.04038461538461539,27.908510638297873,11,3,0,11.0,22.0
2021-11-14,6,0.0,1.0333333333333334,0.0,14.950000000000001,11,6,0,52.0,11.0
2021-11-15,6,0.3333333333333333,4.2,0.016666666666666666,13.883333333333333,11,0,0,6.0,52.0
2021-11-21,9,0.2222222222222222,0.24444444444444446,0.03333333333333334,5.322222222222222,11,6,0,6.0,6.0
2021-11-23,5,0.4,7.5,0.0,8.120000000000001,11,1,0,9.0,6.0
2021-11-24,13,0.23076923076923078,0.14615384615384616,0.0,18.64,11,2,0,5.0,9.0
2021-11-25,7,0.14285714285714285,2.6142857142857143,0.0,16.928571428571427,11,3,0,13.0,5.0
2021-11-26,34,0.35294117647058826,5.841176470588235,0.0058823529411764705,6.693939393939394,11,4,0,7.0,13.0
2021-11-27,45,0.0,4.782222222222222,0.028571428571428574,12.113513513513514,11,5,0,34.0,7.0
2021-11-29,4,0.0,0.5,0.0,4.033333333333333,11,0,0,45.0,34.0
2021-11-30,5,0.0,7.780000000000001,0.0,8.379999999999999,11,1,0,4.0,45.0
2021-12-01,4,0.0,4.45,0.0,6.4,12,2,0,5.0,4.0
2021-12-02,1,0.0,2.9,0.0,3.0,12,3,0,4.0,5.0
2021-12-13,5,2.2,0.86,0.04,6.75,12,0,0,1.0,1.0
2021-12-17,2,1.0,0.6,0.0,1.1,12,4,0,1.0,1.0
2021-12-24,1,0.0,0.7,0.1,2.6,12,4,0,2.0,1.0
2021-12-26,8,0.5,5.8625,0.0,5.666666666666667,12,6,0,1.0,2.0
2021-12-27,2,1.0,13.55,0.0,7.949999999999999,12,0,0,8.0,1.0
2021-12-28,3,0.0,1.9000000000000001,0.0,4.1000000000000005,12,1,0,2.0,8.0
2021-12-29,2,1.5,5.1,0.0,6.75,12,2,0,3.0,2.0
2021-12-30,5,0.0,1.6800000000000002,0.0,5.0,12,3,0,2.0,3.0
2021-12-31,5,1.0,1.5999999999999999,0.0,4.4799999999999995,12,4,0,5.0,2.0
2022-01-01,10,4.2,1.0,0.16,3.6999999999999997,1,5,0,5.0,5.0
2022-01-02,2,6.0,0.0,0.7,6.5,1,6,0,10.0,5.0
2022-01-04,8,2.0,0.15000000000000002,0.175,3.875,1,1,0,2.0,10.0
2022-01-05,8,3.625,2.5875000000000004,0.24285714285714285,2.125,1,2,0,8.0,2.0
2022-01-06,32,3.03125,0.815625,0.1903225806451613,21.2,1,3,0,8.0,8.0
2022-01-07,47,8.638297872340425,3.6446808510638293,0.3829268292682927,10.1,1,4,0,32.0,8.0
2022-01-08,4,13.75,10.35,0.05,5.45,1,5,0,47.0,32.0
2022-01-10,1,0.0,8.0,0.0,0.8,1,0,0,4.0,47.0
2022-01-11,2,2.0,2.05,0.0,30.7,1,1,0,1.0,4.0
2022-01-15,10,0.3,0.27999999999999997,0.13999999999999999,8.040000000000001,1,5,0,2.0,1.0
2022-01-16,8,0.25,2.5625,0.3125,3.6,1,6,0,10.0,2.0
2022-01-17,18,0.9444444444444444,2.5833333333333335,0.23888888888888887,8.8,1,0,0,8.0,10.0
2022-01-18,39,1.0,3.0230769230769234,0.15789473684210525,6.537837837837838,1,1,0,18.0,8.0
2022-01-19,10,1.4,3.08,0.04,7.959999999999999,1,2,0,39.0,18.0
2022-01-20,7,0.14285714285714285,9.057142857142857,0.0,2.2666666666666666,1,3,0,10.0,39.0
2022-01-24,5,0.4,3.5800000000000005,0.13999999999999999,4.26,1,0,0,7.0,10.0
2022-01-25,7,0.5714285714285714,7.771428571428571,0.1285714285714286,9.12857142857143,1,1,0,5.0,7.0
2022-01-26,4,0.0,9.05,0.0,6.575,1,2,0,7.0,5.0
2022-01-28,2,0.0,14.6,0.0,0.55,1,4,0,4.0,7.0
2022-02-04,8,0.0,3.5749999999999997,0.0,3.225,2,4,0,2.0,4.0
2022-02-06,8,0.0,7.075,0.0,4.142857142857143,2,6,0,8.0,2.0
2022-02-12,2,0.0,6.3,0.0,5.050000000000001,2,5,0,8.0,8.0
2022-02-16,1,0.0,4.0,0.0,0.6,2,2,0,2.0,8.0
2022-02-17,2,0.0,1.1,0.0,1.0,2,3,0,1.0,2.0
2022-02-25,1,0.0,11.9,0.0,14.5,2,4,0,2.0,1.0
2022-02-27,2,0.0,4.35,0.0,3.9499999999999997,2,6,0,1.0,2.0
2022-03-01,3,0.0,3.8000000000000003,0.0,4.233333333333333,3,1,0,2.0,1.0
2022-03-02,2,0.0,1.3,0.0,2.8,3,2,0,3.0,2.0
2022-03-07,1,0.0,20.7,0.0,3.8,3,0,0,2.0,3.0
2022-03-11,8,0.0,0.65,0.0,4.7,3,4,0,1.0,2.0
2022-03-15,5,0.0,1.6,0.0,8.85,3,1,0,8.0,1.0
